rpm,temperature,load_factor,voltage,current,power_watts,efficiency,motor_temp,anomaly
274.6,28.1,1.134,234.5,0.682,152.02,82.0,41.2,0
376.8,23.8,1.239,222.5,0.809,170.91,83.7,37.1,0
209.4,35.5,1.418,224.6,0.425,90.71,81.2,47.7,0
957.1,30.5,1.384,227.9,1.998,432.59,83.1,57.0,0
737.2,35.3,1.342,226.4,1.597,343.38,85.4,54.3,0
361.1,39.0,1.446,229.9,0.882,192.56,84.3,53.4,0
1349.5,33.6,1.037,224.5,2.75,586.58,81.3,64.6,0
835.6,35.7,0.507,228.1,1.759,381.17,86.7,53.6,0
490.3,43.4,0.511,229.8,1.106,241.46,84.9,55.5,0
800.7,27.5,1.045,233.2,1.719,380.84,83.9,48.5,0
1015.5,29.0,0.935,236.2,2.067,463.93,83.9,55.2,0
291.5,37.9,0.951,228.7,0.634,137.81,82.1,47.8,0
529.6,35.3,0.9,239.4,1.161,264.17,84.1,50.0,0
1168.4,24.5,1.418,229.1,2.513,546.97,81.2,56.3,0
751.6,29.4,0.859,234.1,1.576,350.62,84.2,48.5,0
855.9,31.7,1.356,239.7,1.803,410.5,84.4,55.1,0
719.4,30.5,1.403,230.7,1.471,322.37,86.8,52.7,0
252.7,24.5,1.0,223.1,0.562,119.04,82.2,35.0,0
398.9,43.1,0.947,230.5,0.852,186.64,82.6,55.9,0
734.6,39.1,1.261,226.9,1.573,339.08,84.5,61.0,0
451.0,32.0,1.208,228.6,0.919,199.57,84.2,45.8,0
260.0,37.0,0.829,239.9,0.582,132.64,81.7,45.8,0
1212.4,42.4,0.603,223.9,2.447,520.43,82.7,71.7,0
1377.4,23.4,0.765,231.5,2.864,629.77,81.1,51.7,0
1151.8,26.3,0.631,225.6,2.318,496.9,84.2,51.8,0
1224.5,33.6,0.795,228.5,2.494,541.24,81.8,60.8,0
490.4,40.0,0.762,233.7,1.073,238.23,83.0,53.7,0
1352.8,20.9,1.138,231.6,2.761,607.37,81.0,54.3,0
436.3,44.6,1.454,228.9,1.108,240.9,82.6,61.7,0
1341.7,31.4,1.186,226.8,2.821,607.6,81.2,63.7,0
1393.8,29.0,1.427,231.6,2.889,635.53,82.4,63.1,0
1054.1,27.3,1.284,238.5,2.218,502.64,85.4,53.4,0
1377.4,24.4,1.228,225.5,2.723,583.26,81.9,58.1,0
883.4,39.8,0.914,239.6,1.914,435.58,85.1,64.2,0
511.5,43.9,0.825,236.0,1.134,254.15,83.5,57.7,0
724.4,30.3,1.346,236.8,1.543,347.13,82.9,51.5,0
912.3,43.8,1.405,231.5,1.967,432.65,85.0,69.2,0
287.7,40.6,0.952,235.9,0.698,156.39,82.7,50.7,0
946.8,32.0,0.509,225.0,1.93,412.52,84.1,54.9,0
1377.4,36.9,1.293,226.7,2.875,619.13,80.6,72.1,0
428.1,30.9,0.785,233.8,0.979,217.43,82.3,44.2,0
1151.1,34.0,0.51,231.5,2.384,524.35,83.9,60.5,0
1289.5,21.5,1.305,229.3,2.653,577.82,82.7,53.1,0
1332.4,37.4,1.017,217.5,2.768,571.9,83.4,68.0,0
1352.2,21.3,1.185,227.8,2.854,617.7,81.1,53.6,0
825.8,40.4,1.415,224.1,1.802,383.66,84.7,64.3,0
1372.8,40.6,1.041,232.5,2.78,613.96,81.7,73.0,0
1108.8,25.9,1.003,229.0,2.323,505.46,83.5,53.7,0
394.0,28.1,0.791,226.9,0.878,189.3,84.2,40.0,0
772.3,32.0,0.805,243.2,1.675,387.03,86.2,50.2,0
1062.0,34.9,1.297,235.2,2.225,497.22,83.2,63.9,0
496.8,27.2,0.949,235.3,1.05,234.64,83.6,41.4,0
968.7,34.8,0.664,241.0,1.937,443.51,86.0,58.3,0
999.9,27.4,0.595,234.0,2.022,449.57,84.9,49.6,0
395.2,21.4,0.973,226.1,0.921,197.85,83.5,33.3,0
878.1,20.1,0.965,225.6,1.834,393.08,85.3,41.5,0
1126.0,22.5,1.153,234.8,2.327,519.14,84.6,49.4,0
798.7,39.8,0.971,219.7,1.75,365.36,85.4,59.2,0
214.5,44.0,0.643,229.6,0.56,122.1,81.8,51.9,0
210.8,30.7,1.008,219.1,0.466,97.01,81.5,39.0,0
628.4,32.8,1.407,230.5,1.42,310.95,86.1,52.8,0
1311.4,23.7,0.659,234.3,2.597,577.89,82.1,53.3,0
474.4,33.8,1.19,231.4,1.065,234.13,83.9,50.1,0
961.2,23.6,1.094,234.7,2.018,449.89,86.3,47.3,0
466.5,35.3,1.249,239.8,1.088,247.92,84.2,51.9,0
586.0,43.3,0.651,229.3,1.267,275.96,84.5,57.4,0
1217.7,24.9,1.442,244.0,2.52,584.24,83.9,53.7,0
1074.6,39.1,1.121,231.1,2.236,972.76,84.5,66.4,1
314.5,20.6,1.347,234.7,0.852,189.91,81.9,32.7,0
714.4,29.4,0.747,226.9,1.5,323.34,85.2,48.9,0
235.0,22.8,1.239,238.1,0.585,206.66,81.0,34.0,1
777.1,28.8,1.281,235.2,1.546,345.44,86.8,50.7,0
994.9,24.3,0.897,237.4,2.018,454.97,84.9,48.9,0
342.2,29.3,0.884,230.3,0.784,420.7,82.0,40.1,1
546.7,30.4,1.158,223.7,1.101,233.99,84.0,48.8,0
677.4,27.5,0.593,232.3,1.439,317.67,85.6,43.5,0
1303.4,36.4,1.236,221.5,2.669,561.62,81.4,69.1,0
1391.9,43.0,0.543,228.3,2.802,607.81,84.2,72.7,0
253.9,30.0,0.691,231.0,0.536,117.58,80.6,38.5,0
1113.2,24.8,1.164,241.9,2.386,548.24,84.9,51.7,0
646.1,26.8,0.598,231.6,1.365,300.43,84.3,42.9,0
670.9,41.4,1.472,230.7,1.411,309.31,84.0,62.2,0
1105.1,34.3,1.368,229.7,2.352,513.15,84.6,63.8,0
1302.1,31.4,1.126,223.3,2.733,579.82,82.0,63.5,0
1341.1,23.7,1.319,230.4,2.753,602.62,83.7,57.2,0
892.5,31.2,1.388,230.5,1.934,423.45,83.5,58.1,0
628.5,27.0,0.759,225.2,1.372,293.55,85.3,43.3,0
1145.1,43.6,1.349,224.1,2.444,520.18,83.5,73.3,0
501.2,42.1,0.695,227.6,1.046,226.06,84.4,55.5,0
876.9,22.1,0.913,230.3,1.763,385.67,85.5,44.4,0
630.3,32.9,1.058,227.7,1.262,272.96,83.0,50.5,0
988.0,25.6,1.214,224.7,2.029,433.31,84.9,51.1,0
488.5,30.3,0.53,231.4,1.015,223.25,85.1,43.4,0
429.9,41.9,0.791,232.7,0.927,204.91,84.1,54.4,0
1301.9,33.2,1.109,230.6,2.69,589.32,82.1,65.8,0
322.2,28.4,0.857,227.2,0.802,173.14,81.3,37.2,0
807.1,25.2,1.275,233.0,1.686,373.21,85.5,49.2,0
465.0,40.0,1.152,229.0,1.025,223.08,85.8,56.0,0
246.7,35.6,0.734,224.1,0.475,101.08,82.6,44.2,0
243.2,31.7,0.646,235.2,0.662,147.87,83.1,39.7,0
410.3,25.4,1.129,231.8,0.837,184.21,84.4,39.9,0
1240.1,28.4,0.95,229.4,2.521,549.36,82.7,56.9,0
539.0,44.0,0.669,222.1,1.19,251.17,84.4,58.2,0
1340.6,33.0,0.826,226.3,2.768,594.96,82.9,64.1,0
897.9,30.0,0.803,240.1,1.948,444.37,83.3,49.9,0
723.9,33.0,0.608,222.5,1.547,327.0,85.6,50.9,0
896.1,39.5,1.047,228.7,1.88,408.53,86.2,61.3,0
820.0,28.5,1.264,229.9,1.784,389.66,84.9,52.3,0
1110.5,24.5,1.075,231.6,2.357,518.67,84.8,53.4,0
539.0,34.6,1.326,222.5,1.146,242.23,83.8,53.5,0
623.7,36.6,0.628,230.9,1.363,299.05,84.7,51.9,0
1272.9,37.8,0.936,221.6,2.619,551.34,82.5,67.6,0
1335.7,42.0,1.109,230.5,2.764,605.18,82.6,72.3,0
1271.1,29.3,1.176,226.7,2.637,568.09,82.7,61.3,0
703.3,21.9,1.196,225.7,1.469,315.0,83.2,40.4,0
1136.4,44.0,1.229,234.2,2.357,524.25,83.1,71.4,0
771.6,30.9,1.151,228.8,1.681,365.39,86.9,51.8,0
797.0,35.6,0.594,232.4,1.583,349.43,85.6,53.4,0
445.6,36.7,1.195,232.5,0.935,206.45,81.6,50.6,0
909.4,33.7,1.225,236.3,1.947,437.24,86.1,58.0,0
423.4,25.1,1.493,224.0,0.943,200.61,82.4,41.9,0
597.9,38.9,1.193,234.6,1.344,299.5,85.5,57.3,0
1226.0,40.1,1.187,230.1,2.569,561.62,84.5,70.7,0
448.5,33.8,1.015,228.1,0.915,198.25,83.9,49.0,0
285.4,32.2,1.368,224.3,0.675,143.7,81.4,44.9,0
282.8,22.8,1.497,233.0,0.69,152.76,81.6,35.5,0
1328.9,22.1,1.279,225.4,2.756,590.04,82.8,54.3,0
808.3,28.5,1.113,232.6,1.677,370.62,83.9,50.8,0
691.3,27.8,0.579,239.6,1.426,324.55,84.3,43.4,0
1173.1,43.8,1.227,234.9,2.423,540.77,84.1,73.8,0
1203.0,39.6,1.209,237.0,2.44,549.21,82.7,69.3,0
598.6,36.5,1.276,226.4,1.224,263.35,86.0,54.0,0
1032.3,32.9,0.625,233.8,2.148,477.2,83.4,55.9,0
1125.3,24.2,1.154,224.3,2.289,487.7,80.7,53.4,0
985.6,44.5,0.796,228.8,2.084,453.08,83.9,67.3,0
381.9,29.4,1.26,238.7,0.826,187.42,83.6,43.0,0
1251.1,22.7,0.74,227.0,2.496,538.2,83.8,50.9,0
846.9,32.3,1.184,235.6,1.765,394.96,84.6,56.3,0
539.0,41.8,0.795,235.1,1.264,282.34,84.0,58.1,0
710.3,42.2,0.509,235.4,1.483,331.7,84.9,59.8,0
245.1,20.3,1.133,223.7,0.599,127.36,83.7,30.5,0
353.4,42.2,0.613,232.6,0.788,174.18,83.4,52.6,0
1118.7,26.8,1.159,229.2,2.252,490.34,83.5,54.0,0
200.0,21.0,1.426,235.4,0.565,126.31,83.5,32.3,0
699.9,41.2,1.469,221.7,1.502,316.38,84.9,60.8,0
827.0,41.6,0.736,231.8,1.667,367.13,82.9,62.1,0
265.6,34.9,1.309,231.1,0.606,133.04,80.8,46.7,0
1367.7,34.4,0.854,220.0,2.802,585.77,82.3,66.4,0
471.4,40.3,1.4,225.6,1.091,233.69,82.1,56.7,0
565.0,39.7,1.287,220.8,1.2,251.78,84.9,58.2,0
564.7,42.3,0.574,226.4,1.331,286.32,83.7,55.7,0
476.5,33.8,0.907,232.7,0.985,217.86,85.1,48.6,0
201.8,44.2,0.837,231.0,0.52,114.15,81.6,52.9,0
1075.2,44.9,1.285,230.8,2.161,473.89,82.6,73.9,0
1360.2,22.9,0.91,224.8,2.783,594.27,82.8,55.8,0
469.2,41.2,1.185,235.6,1.057,236.61,85.3,55.6,0
995.7,32.5,1.102,229.9,2.023,441.83,83.3,58.4,0
1090.3,29.7,1.476,230.2,2.359,515.81,83.4,57.7,0
1218.1,35.3,1.438,234.7,2.565,571.95,83.8,68.0,0
707.2,21.4,0.928,225.0,1.466,313.46,85.6,39.3,0
563.5,32.7,1.224,231.1,1.242,272.74,86.8,49.7,0
590.4,41.8,1.329,232.1,1.259,277.69,85.5,60.4,0
1055.1,25.3,1.399,227.3,2.268,489.71,86.7,54.2,0
1180.1,30.7,0.568,233.3,2.47,547.37,83.6,57.5,0
417.9,43.5,0.802,232.4,0.938,207.11,83.9,56.6,0
645.1,30.7,0.82,229.5,1.393,303.61,84.2,47.7,0
1282.3,29.0,0.934,229.3,2.566,559.16,82.2,59.5,0
1168.0,31.0,0.669,232.6,2.474,546.7,83.8,56.0,0
1381.8,33.0,0.996,233.9,2.841,631.51,81.0,66.6,0
1105.1,35.8,1.163,230.3,2.355,515.36,81.5,63.4,0
671.8,40.0,0.997,235.6,1.471,329.25,84.2,58.0,0
908.8,31.3,1.166,233.3,1.958,433.86,86.0,57.2,0
993.2,40.4,0.566,221.1,2.003,420.6,84.7,60.4,0
294.1,33.3,1.376,223.0,0.644,136.5,82.5,46.2,0
853.4,28.5,1.439,235.9,1.92,430.22,84.2,50.5,0
1051.2,36.4,1.118,228.8,2.119,460.46,84.7,63.4,0
400.8,37.9,1.381,230.8,0.854,187.2,85.1,52.2,0
1136.8,34.0,0.631,235.7,2.341,524.22,85.3,56.9,0
900.5,21.4,1.297,230.0,1.89,412.82,85.3,47.0,0
1342.7,24.2,0.619,230.2,2.714,593.39,81.2,52.9,0
250.9,27.1,0.908,225.7,0.605,129.73,83.8,37.6,0
518.4,27.1,0.824,231.8,1.15,253.33,85.3,40.6,0
921.9,36.8,1.086,232.9,1.934,427.95,83.4,60.2,0
555.9,20.5,0.802,227.1,1.159,250.03,82.6,33.3,0
1057.3,38.9,1.137,225.4,2.209,473.05,82.9,66.1,0
1110.8,26.6,0.867,243.1,2.267,523.56,83.5,52.6,0
323.0,27.8,1.361,229.5,0.657,347.3,83.6,40.6,1
816.6,33.2,1.134,226.6,1.738,374.15,85.9,55.1,0
810.7,25.4,0.715,233.5,1.721,381.77,85.3,43.5,0
643.1,42.1,0.836,229.7,1.362,297.38,84.6,59.8,0
1319.5,22.1,1.347,224.6,2.615,557.95,84.7,54.7,0
1193.0,31.1,0.886,232.4,2.433,537.16,83.5,61.7,0
1036.7,41.2,1.036,225.7,2.212,474.28,84.4,66.7,0
1057.2,35.4,1.149,237.9,2.135,482.56,83.8,61.9,0
754.1,27.3,0.848,232.5,1.613,356.14,87.2,45.3,0
1305.2,30.5,0.794,228.6,2.658,577.35,83.2,59.0,0
1033.5,37.7,0.975,230.5,2.153,471.44,83.4,64.1,0
1074.8,44.3,0.715,234.5,2.195,489.1,83.1,70.5,0
1234.0,42.3,0.784,230.9,2.493,546.88,81.4,70.4,0
528.9,28.6,0.562,240.6,1.186,271.13,84.2,42.1,0
1168.5,45.0,0.804,235.7,2.463,551.44,82.1,73.6,0
434.3,20.1,0.821,232.4,0.962,212.41,82.5,33.2,0
614.4,20.7,1.462,225.3,1.368,292.83,85.7,40.8,0
602.7,40.6,1.09,229.3,1.326,288.74,85.5,58.2,0
1374.2,25.0,1.287,232.4,2.885,636.94,83.2,58.3,0
1227.8,21.5,0.545,225.9,2.471,1208.23,81.7,49.2,1
1041.4,25.9,0.607,236.5,2.208,496.0,83.4,51.7,0
1072.5,30.7,1.315,225.1,2.306,493.13,83.6,58.2,0
874.5,38.3,1.124,226.8,1.862,401.31,86.6,62.2,0
1336.5,35.6,0.691,227.2,2.729,588.95,82.2,66.0,0
795.5,25.9,0.905,233.7,1.601,355.48,86.8,45.8,0
656.6,32.6,1.039,226.0,1.409,302.52,85.4,51.8,0
395.6,43.2,1.344,221.0,0.986,206.98,83.3,58.6,0
1143.4,40.4,0.56,235.4,2.297,513.82,84.4,66.6,0
1081.3,28.1,1.097,227.8,2.296,496.93,82.5,56.9,0
661.2,44.6,1.217,224.7,1.404,299.71,82.8,65.7,0
230.2,37.7,1.478,226.2,0.553,118.8,82.0,49.8,0
1206.8,21.6,1.307,238.6,2.442,553.43,83.4,52.1,0
213.7,20.9,0.776,226.7,0.449,96.81,83.5,27.6,0
1044.4,24.2,1.21,229.4,2.206,480.7,83.0,52.7,0
1364.3,38.2,1.263,227.8,2.869,620.69,82.2,71.7,0
725.2,24.6,1.23,223.8,1.548,329.23,85.6,44.6,0
482.0,32.8,1.32,226.3,1.038,223.07,84.3,48.1,0
1045.8,22.3,1.404,223.5,2.129,452.04,85.5,49.3,0
1180.6,43.0,0.598,234.8,2.437,543.58,82.9,71.4,0
855.7,28.6,0.605,230.5,1.752,383.66,85.8,49.6,0
1360.4,42.7,1.296,242.4,2.839,653.79,82.4,74.9,0
262.0,43.6,0.752,226.5,0.589,126.75,83.3,51.2,0
805.8,20.2,0.559,225.7,1.645,352.68,84.5,39.2,0
1062.1,31.6,0.901,237.7,2.209,498.74,83.1,56.3,0
1235.2,20.6,1.32,235.3,2.575,575.48,82.5,51.7,0
415.1,42.7,0.627,231.9,0.965,212.72,82.5,55.7,0
1160.0,33.0,1.172,224.4,2.395,913.47,83.1,63.1,1
863.2,21.9,0.504,238.7,1.801,408.41,84.6,39.9,0
675.9,22.8,0.61,229.6,1.495,326.18,83.9,38.3,0
358.1,29.6,0.851,227.8,0.817,176.81,83.1,41.2,0
1238.4,43.5,0.584,235.7,2.608,583.92,81.9,72.3,0
388.7,37.3,1.346,229.9,0.851,185.86,83.2,51.0,0
571.7,41.7,1.364,224.2,1.217,259.25,84.0,60.3,0
548.1,29.2,1.256,230.2,1.18,258.07,84.2,45.9,0
1245.7,21.1,0.742,226.1,2.547,547.06,83.4,51.5,0
1007.2,44.4,1.023,215.0,2.164,441.81,84.2,70.2,0
1156.0,20.4,0.684,225.6,2.33,499.39,83.0,46.8,0
500.6,43.7,0.781,227.4,1.079,233.15,83.4,56.1,0
949.8,29.2,1.016,224.2,2.033,433.15,85.8,52.2,0
886.1,20.3,1.235,232.9,1.865,412.59,86.2,41.6,0
1199.4,37.2,0.595,226.1,2.465,529.55,82.9,64.5,0
1287.3,44.5,0.797,232.4,2.671,589.66,82.5,74.9,0
214.6,44.1,1.427,223.8,0.488,103.83,79.9,56.3,0
1008.8,24.0,0.929,234.5,2.031,452.53,84.4,48.2,0
262.2,24.5,1.439,223.6,0.541,234.38,80.7,38.2,1
858.6,34.1,1.491,218.3,1.836,380.81,84.5,60.4,0
545.2,35.9,1.027,236.2,1.224,274.53,85.4,51.3,0
568.1,38.5,0.788,225.7,1.252,268.56,83.0,55.0,0
623.6,24.5,1.291,238.8,1.393,316.07,83.8,43.6,0
945.6,44.0,0.659,232.8,2.041,451.38,83.9,65.7,0
600.9,36.0,0.752,234.0,1.283,285.05,82.9,53.0,0
1079.2,41.2,1.285,235.2,2.261,505.18,85.1,68.0,0
685.4,33.5,0.934,230.6,1.525,334.0,85.1,50.4,0
282.0,30.4,0.702,230.6,0.594,130.23,84.1,39.1,0
1140.5,44.4,1.151,236.4,2.324,521.96,82.8,72.8,0
542.9,34.6,1.233,230.6,1.165,255.18,82.6,49.9,0
719.3,41.7,0.625,226.4,1.489,320.15,85.9,59.7,0
1022.5,43.8,0.777,232.9,2.13,471.37,84.1,67.4,0
598.9,36.9,0.721,219.4,1.228,256.06,84.1,51.2,0
267.9,33.7,0.88,236.6,0.632,142.06,83.6,44.1,0
648.7,20.1,1.263,236.7,1.352,304.07,84.9,38.9,0
1333.3,21.0,1.214,236.0,2.81,629.93,83.1,54.8,0
970.1,25.0,1.163,235.8,1.964,439.86,84.1,50.7,0
1005.8,24.7,0.506,229.6,2.055,448.1,83.9,47.1,0
958.7,26.4,0.642,229.5,1.959,427.09,84.4,49.9,0
438.8,27.6,0.723,223.9,0.953,202.65,84.4,40.4,0
702.0,29.0,0.772,238.7,1.518,344.27,85.0,46.9,0
1101.1,30.5,0.646,227.6,2.278,492.58,84.6,56.3,0
321.6,22.5,0.91,231.7,0.705,155.15,80.1,34.0,0
533.4,21.1,0.575,231.3,1.151,252.93,82.4,33.5,0
531.6,36.8,1.25,223.3,1.205,255.55,82.1,56.1,0
718.4,33.4,1.288,221.3,1.548,325.44,84.6,54.3,0
1376.4,31.1,1.074,230.0,2.857,624.35,80.3,64.1,0
281.0,35.9,0.59,227.7,0.66,142.72,84.0,42.7,0
822.4,40.7,1.39,229.6,1.673,364.81,85.0,64.2,0
415.2,30.7,1.466,235.3,0.917,204.98,83.7,46.5,0
1364.8,36.0,0.702,231.1,2.82,619.09,80.7,65.7,0
336.0,43.8,1.205,233.8,0.761,169.11,81.7,55.5,0
684.3,41.0,1.342,232.2,1.462,322.61,86.4,60.5,0
1085.5,30.7,1.04,228.4,2.272,493.09,86.0,57.3,0
1045.5,36.1,0.823,225.0,2.188,467.69,84.8,61.4,0
707.3,24.4,0.979,231.3,1.511,332.11,82.9,43.2,0
615.8,34.0,1.012,230.4,1.277,279.46,84.2,51.7,0
677.1,44.5,0.901,234.6,1.373,305.96,85.2,63.3,0
517.1,33.0,1.43,229.2,1.179,256.75,84.0,51.0,0
446.4,43.2,1.244,228.5,0.961,208.63,81.6,58.7,0
779.6,30.2,0.741,228.9,1.586,344.8,86.8,49.8,0
522.2,45.0,1.086,225.4,1.099,235.26,83.4,61.1,0
545.0,34.5,1.189,237.2,1.241,279.77,83.0,51.2,0
988.1,21.1,0.64,235.7,2.04,456.76,84.6,43.4,0
1362.2,34.7,0.858,223.9,2.819,599.75,83.0,66.1,0
924.4,26.9,1.406,234.0,1.98,440.27,85.4,53.0,0
292.4,20.8,1.067,220.8,0.657,137.76,81.1,32.6,0
290.7,40.5,0.717,234.9,0.708,158.1,80.9,50.4,0
1341.7,26.9,0.623,226.5,2.682,577.06,79.9,56.4,0
556.7,39.9,1.018,231.8,1.15,253.25,84.1,55.9,0
310.5,27.2,1.048,220.4,0.644,134.71,82.1,38.4,0
918.9,24.9,0.834,224.0,1.925,409.73,85.4,46.8,0
948.4,44.3,1.13,232.3,2.023,446.52,84.1,69.9,0
978.2,29.0,0.569,226.5,1.99,428.25,85.7,49.6,0
520.9,35.0,0.645,225.8,1.097,235.41,84.9,50.7,0
218.1,35.2,1.046,237.0,0.587,132.2,80.9,46.9,0
1358.0,34.0,0.562,241.1,2.743,628.25,82.3,64.0,0
501.1,42.9,1.381,234.7,1.129,251.67,85.4,60.2,0
1011.2,36.9,0.642,224.5,2.057,438.82,83.6,61.1,0
1048.0,30.1,1.174,238.8,2.239,508.09,84.2,56.2,0
932.0,41.6,0.891,222.2,1.982,418.27,84.6,65.2,0
575.5,24.5,0.9,228.5,1.151,249.73,84.1,41.9,0
525.3,33.6,1.265,230.3,1.134,248.17,85.0,48.6,0
917.2,43.8,0.999,239.6,1.824,415.26,85.7,65.7,0
1239.3,35.6,1.226,234.6,2.621,583.96,83.5,67.3,0
1336.1,40.4,1.005,227.7,2.865,619.74,82.5,71.9,0
327.1,36.3,1.093,225.3,0.636,136.14,82.2,48.0,0
385.8,41.0,1.261,235.0,0.804,282.78,83.6,54.7,1
1333.7,43.6,1.107,227.3,2.775,599.24,80.9,74.7,0
1083.8,26.8,1.116,231.1,2.249,493.8,86.7,53.7,0
1259.6,24.2,1.289,223.2,2.587,548.5,84.2,54.6,0
443.2,32.1,1.449,232.8,0.904,199.97,84.7,49.5,0
905.1,37.5,0.877,232.4,1.908,421.27,85.3,60.2,0
1041.4,25.7,1.077,223.8,2.207,469.14,84.8,52.0,0
1016.1,20.1,0.586,235.2,2.224,496.85,82.8,44.0,0
689.8,28.6,0.859,232.8,1.516,335.34,83.6,49.5,0
218.5,44.2,0.912,233.7,0.462,102.53,80.5,52.1,0
899.5,37.4,1.335,228.1,1.903,412.29,85.0,60.2,0
503.7,30.0,1.013,230.9,1.118,245.18,83.8,45.1,0
740.3,24.8,1.231,230.3,1.533,335.33,85.8,43.9,0
1349.1,28.9,0.519,229.3,2.792,608.1,81.0,58.1,0
678.8,24.2,0.964,230.9,1.465,321.36,85.9,43.5,0
1207.8,22.7,1.401,236.3,2.57,576.91,82.5,55.3,0
426.2,42.7,0.724,235.4,0.971,217.23,83.2,53.2,0
1007.0,44.9,0.532,224.1,2.1,446.99,85.5,66.8,0
1372.4,24.1,0.933,234.9,2.784,621.27,82.2,56.6,0
322.3,21.4,1.204,236.0,0.661,148.27,81.5,34.6,0
210.0,28.2,0.954,229.2,0.507,110.39,82.6,38.0,0
720.3,31.5,0.96,232.5,1.5,331.36,85.0,52.2,0
311.2,25.1,1.17,232.5,0.691,152.51,80.5,37.9,0
1098.1,27.5,0.754,225.8,2.317,497.01,83.3,53.1,0
1297.5,25.0,1.252,228.1,2.751,596.1,82.1,58.3,0
720.8,39.4,0.653,233.8,1.452,322.42,83.8,57.1,0
510.5,37.8,0.896,227.5,1.093,236.24,85.5,52.8,0
721.3,35.9,1.156,234.9,1.515,337.95,84.6,55.6,0
1068.1,29.7,1.328,236.5,2.248,505.15,84.7,57.8,0
210.9,42.7,1.292,235.7,0.416,93.09,81.7,51.8,0
907.3,44.2,1.222,239.9,1.847,420.93,85.6,69.5,0
936.0,24.3,0.859,229.5,1.933,421.6,86.5,46.3,0
965.2,25.6,0.622,230.9,2.026,444.48,85.4,47.1,0
490.4,33.1,0.717,231.6,1.054,231.82,85.8,44.2,0
1056.9,22.3,1.365,229.7,2.238,488.32,85.0,49.4,0
309.7,30.9,1.357,232.7,0.728,160.94,82.7,42.9,0
439.1,34.5,1.452,221.4,1.049,220.72,84.0,50.8,0
1253.0,33.1,0.576,231.0,2.642,579.86,80.3,59.7,0
1086.5,28.3,1.037,223.1,2.215,748.4,83.7,54.7,1
216.5,33.6,1.149,225.2,0.568,121.55,81.5,43.0,0
498.1,44.0,1.211,233.7,1.126,249.95,84.5,58.2,0
457.3,25.2,1.144,229.0,1.122,244.13,83.8,40.3,0
525.0,36.4,1.27,233.5,1.11,246.19,84.6,53.0,0
497.1,21.1,0.859,228.9,1.052,352.48,82.8,35.4,1
275.0,21.7,0.679,235.5,0.554,123.98,80.7,31.4,0
750.7,33.8,0.705,228.8,1.522,330.79,83.8,52.3,0
1079.3,22.6,0.512,220.2,2.226,465.72,85.8,46.4,0
928.1,20.6,0.85,231.1,1.93,423.66,83.6,44.3,0
1007.4,24.3,0.592,219.2,2.096,436.35,83.8,47.1,0
297.4,34.1,0.821,222.7,0.696,147.26,82.6,43.7,0
1341.8,37.6,1.128,225.6,2.766,592.73,80.5,70.7,0
1206.2,25.1,1.394,225.0,2.495,533.22,82.5,55.4,0
1166.1,36.7,1.34,227.3,2.387,515.46,84.3,67.9,0
1187.6,24.6,0.753,224.8,2.402,513.01,83.1,52.2,0
1319.3,35.3,0.634,223.0,2.703,572.49,84.0,66.5,0
853.1,30.3,0.693,237.7,1.781,402.2,83.3,50.8,0
440.3,36.3,1.471,226.6,1.026,220.9,83.4,53.5,0
940.1,44.9,1.049,218.8,2.008,417.49,84.4,67.3,0
1091.5,43.4,0.683,228.2,2.338,506.92,84.1,70.0,0
1085.5,20.1,1.341,224.4,2.21,470.97,83.0,49.2,0
825.7,42.1,0.895,225.6,1.727,370.04,84.4,62.5,0
282.2,21.7,1.399,233.6,0.612,135.71,83.1,35.2,0
645.3,43.8,0.761,227.8,1.436,310.79,84.5,59.3,0
1304.9,27.0,0.893,224.2,2.656,565.88,81.4,57.1,0
901.3,29.6,1.005,232.2,1.94,428.05,87.0,51.8,0
846.0,22.3,1.393,235.7,1.857,653.14,85.0,47.1,1
522.6,22.8,1.369,232.7,1.157,255.79,84.8,41.4,0
642.1,38.2,1.074,217.7,1.391,287.68,85.5,55.9,0
1274.4,43.6,0.722,224.4,2.63,560.82,82.7,71.4,0
999.8,35.3,0.903,230.2,2.064,451.47,83.8,58.8,0
1144.9,37.9,1.476,228.8,2.38,517.17,84.0,68.3,0
745.2,39.0,1.108,228.4,1.577,342.23,84.3,59.5,0
956.3,26.6,1.281,225.1,2.094,447.86,85.1,51.8,0
498.1,21.1,0.95,223.0,1.013,214.5,83.9,35.0,0
1046.6,20.0,1.032,240.0,2.175,495.98,85.4,47.8,0
713.1,28.8,0.929,230.1,1.537,336.04,83.8,47.1,0
731.1,26.0,1.203,233.2,1.534,339.87,85.7,45.8,0
979.2,21.6,1.351,230.0,2.068,451.99,85.3,49.0,0
1323.5,24.5,1.007,230.2,2.647,578.89,82.0,55.7,0
276.8,23.1,0.981,229.7,0.692,151.0,83.0,34.1,0
1189.7,42.9,0.84,224.4,2.521,537.38,83.9,70.0,0
550.9,23.5,0.677,222.4,1.154,243.88,85.0,38.4,0
732.7,33.4,1.439,231.9,1.527,336.41,85.6,56.0,0
226.3,34.8,0.816,230.9,0.568,124.59,81.8,42.3,0
561.3,33.6,1.301,234.7,1.164,259.46,83.8,50.8,0
803.2,22.5,1.215,233.7,1.639,363.92,84.4,43.7,0
267.4,28.0,1.291,226.0,0.625,134.09,81.9,39.2,0
